date,embedding
2011-10-06,"[-0.003073041094467044, -0.3620167076587677, -0.5224303007125854, -0.895494818687439, 0.2999318242073059, 1.7407690286636353, 3.6210758686065674, 1.4009592533111572, -0.04716363549232483, -1.8927428722381592, -0.7442453503608704, -1.1495282649993896, -1.4519929885864258, 2.28985595703125, -0.1475854218006134, 1.309401512145996, -0.883618950843811, 0.02118205651640892, 0.19284912943840027, 3.4409518241882324, -0.5699266195297241, 1.1262757778167725, 1.9939953088760376, 2.4377517700195312, -0.9628688097000122, -1.6800711154937744, -0.7400120496749878, 0.4621512293815613, -2.7665517330169678, -1.0670257806777954, -0.42162981629371643, -0.550695538520813, 0.6824180483818054, -0.5689092874526978, 2.9410228729248047, -0.6426763534545898, 0.21127720177173615, -2.724503517150879, 1.4923337697982788, 1.371618628501892, -2.0328176021575928, 1.1909303665161133, -0.022101979702711105, -2.1569550037384033, 1.5917341709136963, 2.3489301204681396, -8.272032737731934, -0.4990156292915344, -2.103292226791382, 1.0191580057144165, -2.4361631870269775, -0.7145363092422485, 1.1040339469909668, -0.534946858882904, 1.4874225854873657, 0.41406965255737305, -0.5345079898834229, -0.8867524266242981, -1.016998052597046, -1.3755567073822021, 0.21326203644275665, 1.762929916381836, -0.9529832005500793, 0.7004198431968689, 0.348491907119751, 1.3964143991470337, -0.4501332640647888, 2.0089118480682373, -3.504392623901367, -2.299302816390991, 0.5923802256584167, 0.8024112582206726, -0.0900956317782402, -1.0745184421539307, 0.6088449358940125, -1.9523099660873413, -1.515026330947876, -0.30850672721862793, 1.6536874771118164, -2.1023411750793457, 0.9928323030471802, 1.5210214853286743, 0.7669334411621094, 0.6511422395706177, 0.5191210508346558, -3.6997833251953125, 0.5317307114601135, -0.5117314457893372, -0.3507142663002014, 1.3092154264450073, -0.7427026033401489, -1.218266248703003, 2.4738969802856445, -1.0633647441864014, -0.38609203696250916, -1.1373708248138428, 1.5119215250015259, 0.31485825777053833, 0.06545582413673401, 2.418557643890381, 1.3802268505096436, -1.863030195236206, 2.2402377128601074, -0.18222643435001373, 2.686969041824341, -0.1817433089017868, 0.5757701992988586, -0.7193890810012817, 0.19279608130455017, -3.736393690109253, -0.4914437234401703, -0.5246049761772156, 0.2854368984699249, 0.0022365213371813297, -0.9316288828849792, 1.9832305908203125, 0.6984109878540039, 0.23557937145233154, 0.7892468571662903, -1.1342401504516602, 0.044453322887420654, 0.9751248359680176, -0.5941675305366516, 2.3745036125183105, -1.1217824220657349, 0.4481666684150696, 0.9807411432266235, -0.1280018389225006, -2.3825173377990723, -0.3422645032405853, 1.460706353187561, -0.576533317565918, 0.11992903798818588, -0.7843767404556274, -0.40122562646865845, -0.5358516573905945, 0.2788684666156769, 0.5292845368385315, 1.9990659952163696, -0.6418226361274719, -1.2063491344451904, -0.7565913200378418, -3.886580228805542, 0.8039188385009766, 1.299177885055542, -0.9120068550109863, 0.6693209409713745, 1.29654860496521, 0.15194427967071533, -1.4564136266708374, 0.8699420690536499, 0.9381271600723267, -0.35649558901786804, -0.5873352885246277, -0.7626235485076904, 1.8376493453979492, 0.8734634518623352, -0.7122790217399597, 0.5912160277366638, 0.2616094648838043, 4.033121585845947, -1.8857157230377197, -0.36953091621398926, -0.09357774257659912, -1.0623462200164795, -0.45553058385849, -1.1115878820419312, 1.1184360980987549, 0.21178467571735382, 1.8864845037460327, -0.3563913404941559, -1.2058169841766357, 3.1701207160949707, -2.143411159515381, 0.8095918893814087, 3.8370373249053955, 0.7338225841522217, -0.48129788041114807, 0.3040546476840973, 0.8664898872375488, -3.2699694633483887, -0.5075307488441467, 0.024933408945798874, 3.1480181217193604, 0.17060013115406036, -2.5274107456207275, 1.2866414785385132, -0.4192589223384857, -1.2972841262817383, 0.9117471575737, -1.5214213132858276, -3.152162790298462, 0.16924278438091278, 1.3951129913330078, 0.8322144746780396, -0.3098980486392975, 0.4985648989677429, -0.740188717842102, -1.4028359651565552, 2.2865500450134277, -1.755544662475586, 2.0997891426086426, 0.2989891469478607, -0.1595992147922516, -1.5892225503921509, 8.423443794250488, -1.9964536428451538, -0.9951402544975281, -1.8518927097320557, 0.24701178073883057, -1.4725987911224365, -2.3243677616119385, 1.1524286270141602, -0.6540988683700562, 0.9352296590805054, 0.7102190256118774, 0.5841994881629944, -2.86275053024292, 0.3350253701210022, 0.702082097530365, -0.19075004756450653, -0.4773043990135193, -0.6791749596595764, -0.7818488478660583, 0.21192526817321777, 0.16403068602085114, -0.0010148913133889437, 0.8531128168106079, 0.8780695199966431, -4.113986015319824, 0.5228403806686401, -1.2000954151153564, -1.1625912189483643, -0.11061286926269531, 0.2731054723262787, 0.7543661594390869, -0.9117070436477661, -1.414846658706665, -0.25923681259155273, -2.0883116722106934, -0.8786060214042664, 1.0193283557891846, 0.08777140825986862, 1.2341663837432861, -0.4820917546749115, -0.8638496398925781, -0.4843766689300537, -0.2191501408815384, 1.8087537288665771, -0.5851463675498962, -0.06675577163696289, 0.2675229012966156, -2.437609910964966, -1.2521514892578125, -0.45205435156822205, -0.7536312341690063, 1.6738576889038086, -1.038258671760559, -0.916988730430603, -2.1126909255981445, -0.8972204327583313, 1.567223310470581, 1.585660696029663, 1.1418323516845703, -0.5033316016197205, -0.359948068857193, -1.0113542079925537, 0.12316371500492096, 0.24993367493152618, -3.206580638885498, 0.8991206288337708, -0.3301180303096771, -1.0639654397964478, -1.909865140914917, -1.581514596939087, 0.11208758503198624, 2.3543307781219482, -0.7406505346298218, -0.6019164323806763, -2.67124605178833, 0.4878019690513611, 1.0414003133773804, -1.58219313621521, 0.6931609511375427, 0.5510203242301941, 0.8594799041748047, 1.6870508193969727, 0.4462800621986389, 0.4844489097595215, 2.5476434230804443, -1.290074110031128, 0.9800543785095215, -0.331339031457901, -1.0329071283340454, 0.6052271127700806, -3.5504024028778076, -0.7637786865234375, -1.2122102975845337, -0.4976526200771332, 0.031244779005646706, -1.378828763961792, 1.5791101455688477, -0.46537041664123535, 1.910089135169983, -0.14970995485782623, -0.7969383001327515, -0.4596341550350189, -1.6589305400848389, -7.347476005554199, 1.0463836193084717, -1.1254651546478271, 1.417747974395752, -2.9662272930145264, -1.2550055980682373, 1.5515719652175903, -2.263395309448242, -1.1795094013214111, -0.40728336572647095, 0.30758389830589294, 1.1638344526290894, 0.42213648557662964, 1.1098181009292603, -0.4833342432975769, 2.7680132389068604, 4.097383499145508, -0.7820338010787964, 1.140000343322754, 0.12715069949626923, -0.11558686196804047, -2.8857293128967285, 0.519948422908783, 0.3470701575279236, 2.2757036685943604, 0.755160927772522, -1.913020133972168, 1.5430837869644165, -0.5927700996398926, -3.1051881313323975, -1.1829993724822998, -0.602766752243042, -0.10355047881603241, 0.4547368586063385, 0.43864840269088745, -1.164829969406128, 0.9151137471199036, -1.0692999362945557, -1.2858812808990479, -1.4455058574676514, 0.4027107357978821, -0.004566663410514593, 0.8642608523368835, -0.18755681812763214, 2.443107843399048, -0.9509612917900085, 2.5245769023895264, 0.35856252908706665, -2.093898296356201, 1.057149887084961, 1.0981285572052002, 1.566819429397583, 1.6766170263290405, -0.48618340492248535, -1.2705503702163696, -0.1799289733171463, 2.048642158508301, -1.9642245769500732, -0.9167200922966003, 0.8783805966377258, 0.2048507034778595, -1.401843786239624, -1.460062026977539, 0.5349694490432739, 1.4121357202529907, -2.4935524463653564, -1.6411631107330322, -1.2809791564941406, 1.166022539138794, 1.6816648244857788, -1.6036884784698486, 3.4265594482421875, -1.3210408687591553, -2.3412675857543945, 0.07233096659183502, -0.8451336026191711, -0.6976783275604248, -2.1681711673736572, -0.28508704900741577, 1.4308027029037476, -1.8331372737884521, -1.528534173965454, 0.8040132522583008, 1.1571767330169678, 0.44829097390174866, -0.07384192198514938, -0.5246484875679016, 1.8441581726074219, -0.9909124374389648, 1.736284613609314, 2.503392219543457, -1.2420250177383423, 1.7866888046264648, 0.8362058401107788, 0.3329754173755646, -0.2744966149330139, 1.7218196392059326, -1.0683550834655762, 0.7391893267631531, 0.06619614362716675, -1.5714960098266602, 0.049973029643297195, -0.8120530843734741, 1.0161139965057373, -0.22026872634887695, 0.07281219959259033, -0.01478656567633152, 0.8775838613510132, 0.0819253921508789, 0.6079479455947876, -0.6582974195480347, 0.9486435055732727, 0.5765306949615479, -0.5332770347595215, 2.1721103191375732, 0.6343969106674194, 0.2258588820695877, 4.187568187713623, -1.3133976459503174, 2.0859646797180176, -0.5728347897529602, -0.35151034593582153, 1.3777061700820923, -0.2966477572917938, 0.855742335319519, 1.919738531112671, -0.20579978823661804, -0.25493115186691284, 1.0280462503433228, 0.24591059982776642, -1.8862552642822266, -0.39162033796310425, 0.42841753363609314, -1.3636316061019897, 2.0403785705566406, 0.0060329437255859375, -0.07701519876718521, 0.03652790188789368, -0.13643312454223633, -0.3316705524921417, 1.0723330974578857, 0.5915265083312988, 0.3757235109806061, -0.5111109018325806, 0.18540285527706146, 1.1089617013931274, 0.7776219844818115, -1.2862603664398193, -0.06944559514522552, 2.22298002243042, 0.5054548382759094, -0.0672491043806076, -0.8449589014053345, -0.9487090110778809, 1.2975785732269287, -0.41343775391578674, -0.30383750796318054, 0.7134445905685425, 0.4353961944580078, -1.6627641916275024, -0.8335134387016296, 0.7729188799858093, -7.2995781898498535, -0.36155271530151367, 2.4653127193450928, 2.1171059608459473, 2.677373170852661, -1.0723373889923096, -3.137352705001831, 1.2366421222686768, 0.223611518740654, -0.13067784905433655, -0.9739546775817871, 0.4157993197441101, 0.31526991724967957, -0.5075199007987976, 1.6608549356460571, -0.7837452292442322, -1.431882381439209, -0.37129807472229004, 0.4299491345882416, 1.4880106449127197, -0.7033146023750305, 0.7501828074455261, -0.3062366843223572, -0.6251567602157593, 2.040531873703003, -2.6193881034851074, 1.6091210842132568, -1.4488255977630615, 1.1616116762161255, 0.258401095867157, -1.2983434200286865, -0.8664636611938477, -1.2073323726654053, 0.45900583267211914, 1.6442594528198242, 2.1171107292175293, -1.0356167554855347, -1.0859177112579346, 3.536210298538208, -0.09436635673046112, 0.23221750557422638, 0.9772860407829285, 0.1465771496295929, 2.1343164443969727, 0.5081890821456909, -0.6740161180496216, -0.7940838932991028, 1.0238282680511475, 1.181861162185669, 1.040118932723999, 0.22727444767951965, -0.6349196434020996, -1.2378840446472168, -0.4730530381202698, 0.40965136885643005, -1.7013776302337646, -1.0506178140640259, 1.947739601135254, -1.8343629837036133, -1.564241886138916, 0.30820170044898987, -0.24181842803955078, -2.0693256855010986, 0.06854216009378433, -0.8470541834831238, -1.0541454553604126, 1.715888261795044, -1.436354398727417, 1.0705478191375732, -0.45062097907066345, 0.6742110848426819, 2.431097984313965, -0.011228370480239391, 0.31472688913345337, -0.25432682037353516, 0.7604584693908691, -1.4816330671310425, -0.577424168586731, 2.119732618331909, 0.5266008973121643, 0.311347633600235, 0.5184985995292664, 0.07514512538909912, 0.017482131719589233, -0.5783273577690125, -0.6950607895851135, -2.196636199951172, -0.915993332862854, -0.9701377153396606, 2.572744369506836, -1.6752790212631226, -3.736515522003174, -0.21706387400627136, -1.7986440658569336, 1.0060027837753296, -0.841382622718811, -1.0678762197494507, -1.9384247064590454, -0.8558292388916016, -0.2915651798248291, -1.7042900323867798, 0.9801419973373413, 0.933788001537323, -0.5432001352310181, 2.26971173286438, -0.1532251536846161, 0.7257143259048462, -0.4305228590965271, 0.511741042137146, -1.098384141921997, -0.4845425486564636, -0.05909068509936333, 0.36840179562568665, -1.5078898668289185, 0.5503214001655579, -1.6128177642822266, -1.5040792226791382, -0.9832954406738281, 2.8102974891662598, 0.7790458798408508, -1.0400550365447998, -0.5347818732261658, 1.2806166410446167, -0.5366482734680176, 2.8966140747070312, 0.2142796516418457, -2.1734445095062256, -2.6022164821624756, -0.8633027076721191, -0.7975515127182007, 1.606907606124878, 0.43694868683815, -1.180659532546997, 0.3830339312553406, -0.012981900945305824, -2.6530556678771973, -0.85960453748703, 0.6847848892211914, -0.4550178050994873, 2.808884859085083, 1.3960016965866089, -1.6816602945327759, -2.5747454166412354, 1.0050179958343506, -1.6796878576278687, -0.4139869809150696, 1.5176947116851807, 2.5773887634277344, 0.5756274461746216, 1.1613452434539795, 1.2571195363998413, 1.423488736152649, -2.1207432746887207, 1.2088868618011475, 1.547988772392273, -0.986607551574707, -0.6580262184143066, -1.6903833150863647, 0.035229913890361786, -2.2754878997802734, -0.4550646245479584, 2.402536392211914, 1.1438279151916504, 0.5369566082954407, -1.5846946239471436, -0.6991729140281677, 0.2863398790359497, 1.866123914718628, -0.09570647776126862, 1.8341073989868164, -0.4185211658477783, -0.23249498009681702, 0.9047828912734985, -0.1403583437204361, 0.5916094779968262, -0.8500591516494751, -0.2416958510875702, -0.29430755972862244, 1.456400990486145, 0.9616665840148926, -0.2598455846309662, -0.8512037992477417, -1.529127597808838, 1.0578382015228271, -1.491213083267212, -0.740389347076416, -0.7332606315612793, 0.31385236978530884, 1.3719472885131836, 0.2394612580537796, -0.39340096712112427, 1.1310776472091675, 2.4220519065856934, 3.5265555381774902, 1.2590610980987549, 1.1559163331985474, 0.03715477138757706, -2.5212020874023438, 0.021645063534379005, 1.649232268333435, 0.8581821322441101, 0.5061649084091187, -1.4867422580718994, 1.100006341934204, -0.5756497979164124, -0.02233356237411499, 0.7623192667961121, -1.2449873685836792, 1.4718081951141357, -0.6122883558273315, -1.267621636390686, 0.843353271484375, -0.195307657122612, 0.23723892867565155, 0.8058472871780396, -2.7159924507141113, 0.33197489380836487, 2.416016101837158, 0.028548788279294968, -1.0025262832641602, 0.8294281959533691, -2.730348825454712, -0.9755648374557495, -0.7796075940132141, -0.4141751825809479, -0.84058678150177, 1.6425693035125732, -0.7556822299957275, -0.7418680191040039, -1.5488537549972534, -0.22789332270622253, -0.48096638917922974, -0.931597113609314, -1.883283019065857, -0.3167986273765564, -1.0054746866226196, 0.5434190630912781, 0.7719546556472778, 1.3144736289978027, 0.7736798524856567, 0.677254855632782, 1.882463812828064, 0.25863808393478394, 0.19675444066524506, -1.060668706893921, 1.1541378498077393, 0.48839059472084045, 0.8603376150131226, -1.2247105836868286, 0.22858838737010956, 0.944440484046936, -0.09659972041845322, -0.257965087890625, -0.6347061395645142, 1.3173505067825317, -1.5983164310455322, -0.6701858043670654, -1.510166049003601, 0.621453046798706, -3.0116302967071533, -1.837346076965332, -1.6581894159317017, 0.534614086151123, -1.2284079790115356, -0.13931915163993835, 0.7593376636505127, -1.0145379304885864, 1.607455849647522, -0.10484824329614639, 0.739294171333313, 0.3032439649105072, 0.4028431475162506, 0.22132821381092072, 1.4917513132095337, 0.05427967384457588, 0.03642003983259201, -0.1634577214717865, -3.1067326068878174, 0.0913972407579422, 0.3288145959377289, 1.1186200380325317, 1.2657129764556885, -6.166827201843262, -3.7629973888397217, 1.6497331857681274, 0.9323997497558594, 1.757432222366333, 0.963036835193634, -0.8325972557067871, -0.5509359836578369, 1.1412203311920166, -3.0200095176696777, -0.012347841635346413, -1.0246235132217407, 2.196246385574341, -0.16269277036190033, 2.0405828952789307, 1.31729257106781]"
